wall_time,global_step_artificial,steps/supernet/train_loss,steps/supernet/params,steps/ssubnet/train_loss,steps/ssubnet/params,steps/subnet/train_loss,steps/subnet/params,steps/supernet/metric,steps/supernet/f1,steps/ssubnet/metric,steps/ssubnet/f1,steps/subnet/metric,steps/subnet/f1
1770618096.6520388,10,1.8626450382086546e-09,85.6204833984375,3.7981472189585475e-08,39.39645767211914,4.381046281309864e-08,63.895294189453125,0.8913261294364929,0.8917331099510193,0.8596754670143127,0.8603917956352234,0.8832131624221802,0.8836714029312134
1770618101.0207453,11,1.8626450382086546e-09,85.6204833984375,6.164253818496945e-08,39.39645767211914,2.6761677318631882e-08,57.06352615356445,0.8910256624221802,0.8913383483886719,0.8616786599159241,0.8623550534248352,0.8697916865348816,0.8702197670936584
1770618105.2713978,12,2.7939672797572257e-09,85.6204833984375,1.137600293077412e-06,39.39645767211914,9.639400389005459e-08,46.944358825683594,0.891526460647583,0.8918150067329407,0.8590745329856873,0.859643280506134,0.8757011294364929,0.8758404850959778
1770618109.338385,13,5.587935003603661e-09,85.6204833984375,2.8743542657139187e-08,39.39645767211914,2.4429058953501226e-07,48.43735122680664,0.8929286599159241,0.8932307958602905,0.859375,0.8599640130996704,0.8803085088729858,0.8804482817649841
1770618113.4160693,14,0.012295369058847427,85.6204833984375,0.0019213625928387046,39.39645767211914,0.00030099268769845366,46.944358825683594,0.8910256624221802,0.8913545608520508,0.859375,0.8599548935890198,0.8751001358032227,0.8754639625549316
1770618117.4904106,15,3.7252898543727042e-09,85.6204833984375,3.014813287904872e-08,39.39645767211914,6.891776251904957e-07,56.648807525634766,0.8905248641967773,0.8907523155212402,0.8567708134651184,0.8572113513946533,0.8766025900840759,0.8769723176956177
1770618121.9328368,16,3.725290076417309e-09,85.6204833984375,5.568438510294982e-08,39.39645767211914,5.25841699072771e-08,62.125823974609375,0.8899238705635071,0.8901991248130798,0.8573718070983887,0.8579325079917908,0.8874198794364929,0.8876568675041199
1770618126.2297382,17,3.725290076417309e-09,85.6204833984375,5.0091095715742995e-08,39.39645767211914,7.334170248896044e-08,48.43735122680664,0.8910256624221802,0.891349196434021,0.8579727411270142,0.8585119247436523,0.8748998641967773,0.8751171231269836
1770618130.296578,18,9.313225191043273e-10,85.6204833984375,4.1797846961344476e-08,39.39645767211914,3.017833805074588e-08,56.23408889770508,0.889723539352417,0.8900122046470642,0.8589743375778198,0.8594233393669128,0.8820112347602844,0.8824636340141296
1770618134.4964814,19,1.490114875934978e-08,85.6204833984375,7.39842462849083e-08,39.39645767211914,1.3643933982621093e-07,52.39372634887695,0.890625,0.8908568620681763,0.8606770634651184,0.8610107898712158,0.8735977411270142,0.8737969398498535
1770618227.0918858,20,6.51925713412993e-09,85.6204833984375,2.9017641622886003e-08,39.39645767211914,4.2492519725101374e-08,52.39372634887695,0.8896234035491943,0.890034019947052,0.8575721383094788,0.8581767082214355,0.8864182829856873,0.8869020342826843
1770618231.1681423,21,2.700834400570784e-08,85.6204833984375,7.300923243747093e-08,39.39645767211914,3.5729975422782445e-08,47.773799896240234,0.8900240659713745,0.8904022574424744,0.8579727411270142,0.8585485816001892,0.875,0.8752886056900024
1770618235.7133994,22,1.4901156752955558e-08,85.6204833984375,7.268592128184537e-08,39.39645767211914,1.1920442943846865e-07,73.62739562988281,0.889723539352417,0.8900793194770813,0.8582732081413269,0.8588830828666687,0.8830128312110901,0.8835439682006836
1770618239.939546,23,0.0,85.6204833984375,1.942622986916831e-07,39.39645767211914,0.00258760922588408,55.15581512451172,0.8904246687889099,0.8908316493034363,0.8578726053237915,0.858479380607605,0.8729968070983887,0.8733876943588257
1770618243.967952,24,3.7252894102834944e-09,85.6204833984375,3.366170494700782e-05,39.39645767211914,1.836738405813776e-08,46.529640197753906,0.8896234035491943,0.8900081515312195,0.8570713400840759,0.8577494621276855,0.8742988705635071,0.8745498061180115
1770618248.1563914,25,1.6763799237651256e-08,85.6204833984375,8.382585292565636e-08,39.39645767211914,6.207970670857321e-08,55.57053756713867,0.8903245329856873,0.8907796740531921,0.8576722741127014,0.8584003448486328,0.8709936141967773,0.8711590766906738
1770618252.3102176,26,2.7939675018018306e-09,85.6204833984375,5.8677624537040174e-08,39.39645767211914,4.6560433020204073e-07,52.8333854675293,0.8905248641967773,0.8910002112388611,0.8556690812110901,0.8563080430030823,0.8842147588729858,0.8845751881599426
1770618256.7039163,27,6.51925669004072e-09,85.6204833984375,1.8958570535687613e-07,39.39645767211914,2.7628988874539573e-08,65.36985778808594,0.8913261294364929,0.8917096853256226,0.8571714758872986,0.8576849699020386,0.8762019276618958,0.8766442537307739
1770618261.0942807,28,3.7252898543727042e-09,85.6204833984375,1.1168077662659925e-07,39.39645767211914,2.3555076111847484e-08,66.6478042602539,0.8913261294364929,0.8915581107139587,0.8604767918586731,0.8608547449111938,0.8814102411270142,0.8815784454345703
1770618265.415745,29,9.313224857976365e-09,85.6204833984375,5.569468797261834e-08,39.39645767211914,1.4296222161647165e-07,62.125823974609375,0.890625,0.8910636305809021,0.8587740659713745,0.8592739105224609,0.8771033883094788,0.8775606155395508
1770618269.6702645,30,2.7939672797572257e-09,85.6204833984375,2.1972550712234806e-07,39.39645767211914,6.421809306544901e-09,56.648807525634766,0.8910256624221802,0.8913039565086365,0.8583734035491943,0.8588724732398987,0.8770031929016113,0.8772835731506348
1770618273.7563088,31,7.4505797087454084e-09,85.6204833984375,9.263915501378506e-08,39.39645767211914,7.823804537565593e-08,48.43735122680664,0.8889222741127014,0.8892634510993958,0.8586738705635071,0.8590947389602661,0.8706930875778198,0.8708964586257935
1770618278.1047587,32,2.7939675018018306e-09,85.6204833984375,1.7561947629474162e-07,39.39645767211914,3.450935892601592e-08,62.125823974609375,0.8903245329856873,0.8905360102653503,0.8589743375778198,0.8592345714569092,0.8854166865348816,0.8858614563941956
1770618282.5054064,33,8.381902283360887e-09,85.6204833984375,6.92315751393835e-08,39.39645767211914,2.3076384536580008e-07,65.86137390136719,0.8911257982254028,0.8914100527763367,0.8590745329856873,0.8594890832901001,0.8832131624221802,0.8837436437606812
1770618286.7039785,34,5.587934559514451e-09,85.6204833984375,1.0304185948939448e-08,39.39645767211914,6.802410723594221e-08,56.23408889770508,0.8902243375778198,0.8904767632484436,0.8571714758872986,0.8575994372367859,0.8669871687889099,0.8670195937156677
1770618291.0533698,35,9.313225191043273e-10,85.6204833984375,1.0779893955259467e-07,39.39645767211914,2.280572061863495e-06,62.61734390258789,0.8898237347602844,0.89009028673172,0.8571714758872986,0.8577340841293335,0.8791065812110901,0.8794151544570923
1770618295.2962236,36,3.725290076417309e-09,85.6204833984375,2.66320228092809e-07,39.39645767211914,2.949619926084779e-08,57.478248596191406,0.8901242017745972,0.8904989957809448,0.8572716116905212,0.8579360842704773,0.885817289352417,0.8859938383102417
1770618299.8340588,37,1.396983240198324e-08,85.6204833984375,4.165093514529872e-08,39.39645767211914,7.785483830957673e-07,63.108863830566406,0.8896234035491943,0.8900038599967957,0.8571714758872986,0.8578101992607117,0.8852163553237915,0.8855942487716675
1770618304.2239704,38,1.676378857951022e-08,85.6204833984375,4.0255415001411166e-08,39.39645767211914,6.479881164977996e-08,65.36985778808594,0.8896234035491943,0.889947772026062,0.8587740659713745,0.859383225440979,0.8753004670143127,0.8754420280456543
1770618308.419974,39,1.0244546544413424e-08,85.6204833984375,6.162511567708862e-08,39.39645767211914,3.5422140172158834e-06,54.654720306396484,0.8890224099159241,0.8895009756088257,0.8568710088729858,0.8574386835098267,0.875,0.8755304217338562
1770618405.2298315,40,0.0,85.6204833984375,5.024331528602488e-08,39.39645767211914,3.143939011351904e-07,56.23408889770508,0.890625,0.8909667134284973,0.8592748641967773,0.859775185585022,0.8839142918586731,0.8842023611068726
1770618409.463832,41,1.8626449271863521e-09,85.6204833984375,6.590578038867534e-08,39.39645767211914,1.7736564927872678e-07,56.23408889770508,0.8909254670143127,0.8913223743438721,0.8581730723381042,0.8586738705635071,0.8754006624221802,0.8756973743438721
1770618413.660471,42,2.7939675018018306e-09,85.6204833984375,7.234229997266084e-07,39.39645767211914,1.7841045973909786e-07,54.74109649658203,0.8900240659713745,0.8904703855514526,0.8579727411270142,0.8585088849067688,0.8783053159713745,0.8786200284957886
1770618417.9113016,43,4.656612428988183e-09,85.6204833984375,6.706730459882237e-08,39.39645767211914,8.87726855580695e-06,52.8333854675293,0.890625,0.8910033702850342,0.8582732081413269,0.8586711883544922,0.8772035241127014,0.8775506019592285
1770618422.193004,44,3.7252898543727042e-09,85.6204833984375,5.55868204799026e-08,39.39645767211914,7.021915493510278e-09,55.98525619506836,0.8911257982254028,0.8914944529533386,0.858473539352417,0.8589155077934265,0.8842147588729858,0.8843779563903809
1770618426.4503927,45,2.7939675018018306e-09,85.6204833984375,6.755850989748069e-08,39.39645767211914,0.00012940418673679233,57.478248596191406,0.8909254670143127,0.8912070989608765,0.8585737347602844,0.8588979244232178,0.8676882982254028,0.86800616979599
1770618430.6972654,46,9.313223969797946e-09,85.6204833984375,4.9960213743815984e-08,39.39645767211914,2.7031839877622588e-08,57.11231994628906,0.8928285241127014,0.8932110071182251,0.8586738705635071,0.8591408133506775,0.8778044581413269,0.8780112266540527
1770618435.1333811,47,5.5879341154252415e-09,85.6204833984375,1.0334383659937885e-07,39.39645767211914,3.837138137896545e-06,57.407230377197266,0.8911257982254028,0.8914667367935181,0.858473539352417,0.8588614463806152,0.889723539352417,0.8900379538536072
1770618439.3901842,48,3.7252898543727042e-09,85.6204833984375,1.0015553186804027e-07,39.39645767211914,7.064853946303629e-08,54.654720306396484,0.8917267918586731,0.8921216726303101,0.8573718070983887,0.8577880263328552,0.8891226053237915,0.8892881870269775
1770618443.4723508,49,0.00012252849410288036,85.6204833984375,2.595060686871875e-05,39.39645767211914,2.5561994334566407e-05,57.407230377197266,0.8916265964508057,0.8919839262962341,0.8590745329856873,0.85941481590271,0.8670873641967773,0.8673878908157349
1770618447.7389982,50,7.4505792646561986e-09,85.6204833984375,1.341113886610401e-07,39.39645767211914,2.6200730474101874e-08,47.773799896240234,0.8927283883094788,0.8929957747459412,0.8599759340286255,0.8604730367660522,0.8745993375778198,0.8748276829719543
1770618452.100274,51,2.7939672797572257e-09,85.6204833984375,1.9380461679929795e-08,39.39645767211914,4.938409148280698e-08,57.478248596191406,0.8921273946762085,0.8925198316574097,0.8590745329856873,0.8595345616340637,0.8821113705635071,0.8823277950286865
1770618456.2962384,52,8.99231163202785e-05,85.6204833984375,1.9571709586330144e-08,39.39645767211914,1.5243223572269926e-08,64.3868179321289,0.8916265964508057,0.8919761180877686,0.8595753312110901,0.860011875629425,0.8903245329856873,0.8905055522918701
1770618460.689974,53,3.725290076417309e-09,85.6204833984375,2.0815879508973012e-07,39.39645767211914,5.522956669778978e-08,55.15581512451172,0.8917267918586731,0.8920186161994934,0.859375,0.8597214818000793,0.883713960647583,0.883736789226532
1770618464.8933458,54,1.2107191693644381e-08,85.6204833984375,2.1496794033737388e-07,39.39645767211914,1.9808874185400782e-07,65.86137390136719,0.8929286599159241,0.8932357430458069,0.8603765964508057,0.8608429431915283,0.8787059187889099,0.8786845803260803
1770618468.9800363,55,2.980229751869956e-08,85.6204833984375,5.04057425132487e-06,39.39645767211914,2.7079013875663804e-07,54.326377868652344,0.8928285241127014,0.8931556940078735,0.8596754670143127,0.8599700927734375,0.8695913553237915,0.8696610331535339
1770618473.2240365,56,3.7252898543727042e-09,85.6204833984375,8.953578856107924e-08,39.39645767211914,2.2132454091661202e-08,48.603240966796875,0.8921273946762085,0.8924527168273926,0.8600761294364929,0.8602563738822937,0.889723539352417,0.8899446725845337
1770618477.773849,57,4.656611984898973e-09,85.6204833984375,1.239749565229431e-07,39.39645767211914,3.4557135677459883e-06,56.91571044921875,0.8914262652397156,0.8917679786682129,0.859375,0.8597351312637329,0.8771033883094788,0.8773784041404724
1770618481.947082,58,7.450580152834618e-09,85.6204833984375,5.043224518885836e-05,39.39645767211914,1.0104864855975393e-07,61.63430404663086,0.8925280570983887,0.8927868604660034,0.8588742017745972,0.8593306541442871,0.8762019276618958,0.8764791488647461
1770618486.163983,59,1.4901155864777138e-08,85.6204833984375,7.3112218501592e-08,39.39645767211914,0.00020519888494163752,52.8333854675293,0.8917267918586731,0.8920550346374512,0.8589743375778198,0.859398603439331,0.8758012652397156,0.8759729862213135
1770618579.9594479,60,1.8626450382086546e-09,85.6204833984375,1.319701254942629e-07,39.39645767211914,1.0753410606412217e-05,55.146240234375,0.8922275900840759,0.892625093460083,0.8594751358032227,0.8601319789886475,0.8751001358032227,0.8754699230194092
1770618584.2009568,61,0.04682334139943123,85.6204833984375,0.007487282156944275,39.39645767211914,0.06141095608472824,57.407230377197266,0.8916265964508057,0.8920836448669434,0.8572716116905212,0.858037531375885,0.8920272588729858,0.8923692107200623
1770618588.6077561,62,7.4505797087454084e-09,85.6204833984375,1.0914936865447089e-07,39.39645767211914,2.8759393089217156e-08,57.407230377197266,0.8922275900840759,0.8925922513008118,0.8598757982254028,0.8604103922843933,0.8840144276618958,0.8843675851821899
1770618592.8766537,63,1.2107189029109122e-08,85.6204833984375,7.455514605680946e-08,39.39645767211914,7.77377593408346e-08,56.62080001831055,0.8916265964508057,0.89219069480896,0.8569711446762085,0.8577214479446411,0.8659855723381042,0.8663337230682373
1770618597.2907953,64,8.381899618825628e-09,85.6204833984375,7.54682929482442e-08,39.39645767211914,2.5014960769453864e-08,65.86137390136719,0.8924278616905212,0.8929705619812012,0.856370210647583,0.857045590877533,0.8813101053237915,0.8816400170326233
1770618601.5296507,65,7.4505792646561986e-09,85.6204833984375,6.207285707660049e-08,39.39645767211914,2.8422693532093035e-08,57.407230377197266,0.8923277258872986,0.8927469253540039,0.8582732081413269,0.8588707447052002,0.8847155570983887,0.8852888941764832
1770618605.980954,66,1.8626449271863521e-09,85.6204833984375,4.8540432118215904e-08,39.39645767211914,1.0465716293595051e-08,65.86137390136719,0.8926281929016113,0.8931158781051636,0.8579727411270142,0.8586283326148987,0.8836137652397156,0.8840311169624329
1770618610.472449,67,2.7939675018018306e-09,85.6204833984375,3.220203126375054e-08,39.39645767211914,6.575315182999475e-06,56.62080001831055,0.8919270634651184,0.892337441444397,0.8591746687889099,0.8596228361129761,0.8832131624221802,0.883642315864563
1770618614.6624103,68,3.725290076417309e-09,85.6204833984375,5.6752014643279836e-08,39.39645767211914,2.011685040770317e-08,68.12236785888672,0.893629789352417,0.8940318822860718,0.8608773946762085,0.8612710237503052,0.8826121687889099,0.8830228447914124
1770618618.9050384,69,0.0046459985896945,85.6204833984375,0.007034679874777794,39.39645767211914,0.0006676476332359016,70.8748779296875,0.8938301205635071,0.8941853642463684,0.8603765964508057,0.8608914017677307,0.8757011294364929,0.8759635090827942
1770618623.144348,70,7.450580152834618e-09,85.6204833984375,0.00013356239651329815,39.39645767211914,4.4592146878130734e-05,52.418663024902344,0.8926281929016113,0.8928923010826111,0.859375,0.859830379486084,0.8911257982254028,0.8911334276199341
1770618627.504346,71,2.7939675018018306e-09,85.6204833984375,4.156411748112987e-08,39.39645767211914,1.2200056289657368e-06,56.62080001831055,0.8929286599159241,0.8931659460067749,0.8575721383094788,0.8579975962638855,0.8686898946762085,0.8687342405319214
1770618631.771139,72,2.7939675018018306e-09,85.6204833984375,4.8326526780329004e-08,39.39645767211914,6.385322848245778e-08,55.98525619506836,0.8928285241127014,0.8930981755256653,0.8592748641967773,0.8595991730690002,0.8767027258872986,0.8769217133522034
1770618635.8118396,73,6.51925713412993e-09,85.6204833984375,9.366254261067297e-08,39.39645767211914,1.3793905395687034e-07,62.125823974609375,0.8924278616905212,0.8927604556083679,0.8582732081413269,0.8587015867233276,0.8792067170143127,0.8794793486595154
1770618640.0659087,74,1.8626450382086546e-09,85.6204833984375,2.635376586113125e-05,39.39645767211914,3.861928021819949e-08,57.06352615356445,0.8914262652397156,0.8918924331665039,0.8566706776618958,0.8571855425834656,0.8770031929016113,0.8772016167640686
1770618644.3729246,75,5.587934559514451e-09,85.6204833984375,1.463612875340914e-07,39.39645767211914,1.008784380474026e-07,46.944358825683594,0.8918269276618958,0.8922207951545715,0.8567708134651184,0.8572179675102234,0.8676882982254028,0.8680912256240845
1770618648.8023403,76,0.0,85.6204833984375,6.285171849640392e-08,39.39645767211914,1.3506117113593064e-08,55.637760162353516,0.8922275900840759,0.8924530148506165,0.8580729365348816,0.8583787083625793,0.8825120329856873,0.8826935887336731
1770618653.0709114,77,6.5192553577730905e-09,85.6204833984375,8.816891750029754e-08,39.39645767211914,2.834445567145849e-08,60.15974426269531,0.8922275900840759,0.8925330638885498,0.8591746687889099,0.8595468401908875,0.8757011294364929,0.8758549094200134
1770618657.4602802,78,1.490115053570662e-08,85.6204833984375,2.3460238196548744e-07,39.39645767211914,2.1660603977124993e-08,65.36985778808594,0.8908253312110901,0.891140878200531,0.8573718070983887,0.8575347065925598,0.8751001358032227,0.8750922083854675
1770618661.8360193,79,9.313225191043273e-10,85.6204833984375,7.744455956526508e-07,39.39645767211914,4.386208729556529e-08,57.407230377197266,0.8921273946762085,0.8923102617263794,0.8577724099159241,0.8579270243644714,0.8824118375778198,0.8825061917304993
1770618755.0610645,80,0.0,85.6204833984375,5.499928334984361e-08,39.39645767211914,1.38006882366426e-07,63.108863830566406,0.8922275900840759,0.8924406170845032,0.8587740659713745,0.8589626550674438,0.8738982081413269,0.8739281296730042
1770618759.3046284,81,1.8626449271863521e-09,85.6204833984375,3.517191515811646e-08,39.39645767211914,5.887321208319918e-08,65.36985778808594,0.8922275900840759,0.8925321102142334,0.8566706776618958,0.8571073412895203,0.8839142918586731,0.8841736316680908
1770618763.4776318,82,3.7252898543727042e-09,85.6204833984375,4.050721003068247e-08,39.39645767211914,1.6462678331663483e-08,52.88524627685547,0.8923277258872986,0.8926436901092529,0.8571714758872986,0.8576915860176086,0.8743990659713745,0.8747134804725647
1770618767.5487378,83,9.313225191043273e-10,85.6204833984375,2.8568329923928104e-08,39.39645767211914,1.1171821824973449e-05,52.88524627685547,0.8922275900840759,0.8926055431365967,0.8583734035491943,0.8590264916419983,0.8773036599159241,0.8773146271705627
1770618771.8390594,84,1.1175867342672063e-08,85.6204833984375,4.3273288952150324e-08,39.39645767211914,1.1139816535887803e-07,55.146240234375,0.8928285241127014,0.8931239247322083,0.8581730723381042,0.858651876449585,0.8773036599159241,0.8774642944335938
1770618776.0929909,85,7.450578820566989e-09,85.6204833984375,8.445729804407165e-08,39.39645767211914,3.6989082019545094e-08,52.8333854675293,0.8922275900840759,0.8925793766975403,0.8570713400840759,0.8574779033660889,0.8797075152397156,0.8801321983337402
1770618780.3449202,86,8.381901395182467e-09,85.6204833984375,4.89172968798357e-08,39.39645767211914,1.7112292027832154e-08,47.35908126831055,0.8922275900840759,0.8925082087516785,0.8586738705635071,0.8590216636657715,0.8811097741127014,0.8814075589179993
1770618784.5645213,87,0.0,85.6204833984375,7.161408177580597e-08,39.39645767211914,1.714680841757854e-08,57.407230377197266,0.8922275900840759,0.8924323320388794,0.8590745329856873,0.8592744469642639,0.8856169581413269,0.885707676410675
1770618788.8387249,88,2.7939675018018306e-09,85.6204833984375,6.78792986263943e-08,39.39645767211914,1.825408801892081e-08,56.12928009033203,0.8923277258872986,0.8926700949668884,0.8571714758872986,0.8576943874359131,0.878004789352417,0.8781038522720337
1770618793.6049013,89,2.7939672797572257e-09,85.6204833984375,1.9743250589954187e-08,39.39645767211914,2.4265649045673854e-08,56.12928009033203,0.8917267918586731,0.8919906616210938,0.8562700152397156,0.8566651940345764,0.8747996687889099,0.8748180270195007
1770618797.8456087,90,5.587935003603661e-09,85.6204833984375,8.626791725419025e-08,39.39645767211914,3.615711108295727e-08,55.15581512451172,0.8912259340286255,0.8914896249771118,0.8565705418586731,0.8571038246154785,0.8702924847602844,0.8703230619430542
1770618802.313663,91,9.313221305262687e-09,85.6204833984375,4.5734513065553983e-08,39.39645767211914,1.8183886396627713e-08,55.637760162353516,0.8912259340286255,0.8915148377418518,0.8570713400840759,0.8575058579444885,0.8829126358032227,0.8832414150238037
1770618806.7719967,92,5.587934559514451e-09,85.6204833984375,6.756971515642363e-08,39.39645767211914,8.569871567942755e-08,73.62739562988281,0.8919270634651184,0.8922791481018066,0.8582732081413269,0.858678936958313,0.8706930875778198,0.8708200454711914
1770618810.8810549,93,2.7939675018018306e-09,85.6204833984375,4.854835822243331e-08,39.39645767211914,1.2246749392375023e-08,54.326377868652344,0.8920272588729858,0.8922291994094849,0.8579727411270142,0.8583080768585205,0.8790063858032227,0.8793960213661194
1770618814.99303,94,3.725290076417309e-09,85.6204833984375,1.419701618488034e-07,39.39645767211914,1.2259067716513528e-07,68.12236785888672,0.8916265964508057,0.8919791579246521,0.8592748641967773,0.8597593903541565,0.8762019276618958,0.8764614462852478
1770618819.1460025,95,8.381900507004048e-09,85.6204833984375,8.705553256049825e-08,39.39645767211914,1.717053521588241e-08,66.6478042602539,0.8923277258872986,0.8927359580993652,0.8580729365348816,0.8585233688354492,0.8779046535491943,0.878189742565155
1770618823.5011399,96,3.1664949773357876e-08,85.6204833984375,9.504131526227866e-08,39.39645767211914,3.636353085312294e-08,47.773799896240234,0.8918269276618958,0.8921458721160889,0.8585737347602844,0.858722984790802,0.8785055875778198,0.8788213729858398
1770618827.6723616,97,2.7939675018018306e-09,85.6204833984375,5.8958431026212565e-08,39.39645767211914,6.763522009123335e-08,48.18851852416992,0.8923277258872986,0.8926459550857544,0.8580729365348816,0.8584088683128357,0.8684895634651184,0.8689317107200623
1770618831.9608552,98,6.51925624595151e-09,85.6204833984375,8.609004709114743e-08,39.39645767211914,1.9153382879721903e-08,48.43735122680664,0.8926281929016113,0.8929973244667053,0.8590745329856873,0.8594772219657898,0.8884214758872986,0.8886972665786743
1770618836.375735,99,4.656612428988183e-09,85.6204833984375,8.485172031669208e-08,39.39645767211914,2.7285469883508995e-08,62.125823974609375,0.8924278616905212,0.8928405046463013,0.8575721383094788,0.8579804301261902,0.8821113705635071,0.8825122117996216
1770618936.3130233,100,1.8626450382086546e-09,85.6204833984375,9.314457827258593e-08,39.39645767211914,6.790777007381621e-08,53.8682861328125,0.8919270634651184,0.8921371698379517,0.8582732081413269,0.8585987091064453,0.875,0.875223696231842
1770618940.563887,101,2.7939675018018306e-09,85.6204833984375,4.249123719546333e-08,39.39645767211914,6.207563529869731e-08,57.478248596191406,0.8926281929016113,0.8928057551383972,0.859375,0.8597412705421448,0.8854166865348816,0.8857247829437256
1770618945.0650406,102,7.450578820566989e-09,85.6204833984375,1.1691520285239676e-07,39.39645767211914,2.407072656751552e-07,64.3868179321289,0.891526460647583,0.8917080163955688,0.8580729365348816,0.8583944439888,0.8692908883094788,0.869306743144989
1770618949.343475,103,3.725290076417309e-09,85.6204833984375,1.40403983550641e-07,39.39645767211914,2.4126967090865037e-08,66.6478042602539,0.8910256624221802,0.8913388252258301,0.8571714758872986,0.8575639724731445,0.8803085088729858,0.8805334568023682
1770618953.7758029,104,4.656612428988183e-09,85.6204833984375,1.2104646884836257e-06,39.39645767211914,1.9139923423949767e-08,66.6478042602539,0.8905248641967773,0.8908208608627319,0.8576722741127014,0.8580566048622131,0.8653846383094788,0.8657161593437195
1770618957.8776658,105,1.6763799237651256e-08,85.6204833984375,5.334687557478901e-06,39.39645767211914,3.176934981752311e-08,55.15581512451172,0.8902243375778198,0.8904191851615906,0.8574719429016113,0.8577408790588379,0.8854166865348816,0.8856072425842285
1770618962.3311982,106,2.7939675018018306e-09,85.6204833984375,1.7052187217814208e-07,39.39645767211914,3.009686452060123e-06,68.12236785888672,0.8919270634651184,0.8920741677284241,0.8575721383094788,0.8578526973724365,0.8836137652397156,0.8836910128593445
1770618966.5429423,107,9.313220417084267e-09,85.6204833984375,4.738193126740953e-08,39.39645767211914,1.3555396435549483e-05,56.648807525634766,0.8916265964508057,0.8918177485466003,0.8581730723381042,0.8585583567619324,0.8834134340286255,0.883854329586029
1770618970.8913393,108,6.51925669004072e-09,85.6204833984375,1.466850108045037e-07,39.39645767211914,6.25555145461476e-08,66.6478042602539,0.891526460647583,0.8917439579963684,0.8578726053237915,0.8582515120506287,0.8733974099159241,0.8736202716827393
1770618975.290245,109,0.0,85.6204833984375,6.547212194618623e-08,39.39645767211914,2.1828531870937695e-08,47.773799896240234,0.8922275900840759,0.8924192786216736,0.8573718070983887,0.8576972484588623,0.8767027258872986,0.8767408132553101
1770618979.8210464,110,0.0,85.6204833984375,4.796021713104892e-08,39.39645767211914,6.636365412759915e-08,64.87833404541016,0.8919270634651184,0.8921387791633606,0.8568710088729858,0.8572446703910828,0.8865184187889099,0.8867992162704468
1770618984.141586,111,1.303851426825986e-08,85.6204833984375,3.1685239321177505e-08,39.39645767211914,2.6309951550729238e-08,54.326377868652344,0.8911257982254028,0.8912818431854248,0.8564703464508057,0.8567227721214294,0.8767027258872986,0.8768226504325867
